/Users/kchandra/Desktop/images/IMG/center_2017_04_10_00_18_51_143.jpg,/Users/kchandra/Desktop/images/IMG/left_2017_04_10_00_18_51_143.jpg,/Users/kchandra/Desktop/images/IMG/right_2017_04_10_00_18_51_143.jpg,0,0,0,24.29085
/Users/kchandra/Desktop/images/IMG/center_2017_04_10_00_18_51_250.jpg,/Users/kchandra/Desktop/images/IMG/left_2017_04_10_00_18_51_250.jpg,/Users/kchandra/Desktop/images/IMG/right_2017_04_10_00_18_51_250.jpg,0,0,0,23.99688
/Users/kchandra/Desktop/images/IMG/center_2017_04_10_00_18_51_375.jpg,/Users/kchandra/Desktop/images/IMG/left_2017_04_10_00_18_51_375.jpg,/Users/kchandra/Desktop/images/IMG/right_2017_04_10_00_18_51_375.jpg,0,0,0,23.70646
/Users/kchandra/Desktop/images/IMG/center_2017_04_10_00_18_51_466.jpg,/Users/kchandra/Desktop/images/IMG/left_2017_04_10_00_18_51_466.jpg,/Users/kchandra/Desktop/images/IMG/right_2017_04_10_00_18_51_466.jpg,0,0,0,23.51478
/Users/kchandra/Desktop/images/IMG/center_2017_04_10_00_18_51_576.jpg,/Users/kchandra/Desktop/images/IMG/left_2017_04_10_00_18_51_576.jpg,/Users/kchandra/Desktop/images/IMG/right_2017_04_10_00_18_51_576.jpg,0,0,0,23.23016
/Users/kchandra/Desktop/images/IMG/center_2017_04_10_00_18_51_673.jpg,/Users/kchandra/Desktop/images/IMG/left_2017_04_10_00_18_51_673.jpg,/Users/kchandra/Desktop/images/IMG/right_2017_04_10_00_18_51_673.jpg,0,0,0,22.9956
/Users/kchandra/Desktop/images/IMG/center_2017_04_10_00_18_51_744.jpg,/Users/kchandra/Desktop/images/IMG/left_2017_04_10_00_18_51_744.jpg,/Users/kchandra/Desktop/images/IMG/right_2017_04_10_00_18_51_744.jpg,0,0,0,22.85599
/Users/kchandra/Desktop/images/IMG/center_2017_04_10_00_18_51_815.jpg,/Users/kchandra/Desktop/images/IMG/left_2017_04_10_00_18_51_815.jpg,/Users/kchandra/Desktop/images/IMG/right_2017_04_10_00_18_51_815.jpg,0,0,0,22.67116
/Users/kchandra/Desktop/images/IMG/center_2017_04_10_00_18_51_887.jpg,/Users/kchandra/Desktop/images/IMG/left_2017_04_10_00_18_51_887.jpg,/Users/kchandra/Desktop/images/IMG/right_2017_04_10_00_18_51_887.jpg,0,0,0,22.53351
/Users/kchandra/Desktop/images/IMG/center_2017_04_10_00_18_51_962.jpg,/Users/kchandra/Desktop/images/IMG/left_2017_04_10_00_18_51_962.jpg,/Users/kchandra/Desktop/images/IMG/right_2017_04_10_00_18_51_962.jpg,0,0,0,22.35127
/Users/kchandra/Desktop/images/IMG/center_2017_04_10_00_18_52_032.jpg,/Users/kchandra/Desktop/images/IMG/left_2017_04_10_00_18_52_032.jpg,/Users/kchandra/Desktop/images/IMG/right_2017_04_10_00_18_52_032.jpg,0,0,0,22.1705
/Users/kchandra/Desktop/images/IMG/center_2017_04_10_00_18_52_151.jpg,/Users/kchandra/Desktop/images/IMG/left_2017_04_10_00_18_52_151.jpg,/Users/kchandra/Desktop/images/IMG/right_2017_04_10_00_18_52_151.jpg,0,0,0,21.90207
/Users/kchandra/Desktop/images/IMG/center_2017_04_10_00_18_52_277.jpg,/Users/kchandra/Desktop/images/IMG/left_2017_04_10_00_18_52_277.jpg,/Users/kchandra/Desktop/images/IMG/right_2017_04_10_00_18_52_277.jpg,0,0,0,21.63686
/Users/kchandra/Desktop/images/IMG/center_2017_04_10_00_18_52_387.jpg,/Users/kchandra/Desktop/images/IMG/left_2017_04_10_00_18_52_387.jpg,/Users/kchandra/Desktop/images/IMG/right_2017_04_10_00_18_52_387.jpg,0,0,0,21.4183
/Users/kchandra/Desktop/images/IMG/center_2017_04_10_00_18_52_492.jpg,/Users/kchandra/Desktop/images/IMG/left_2017_04_10_00_18_52_492.jpg,/Users/kchandra/Desktop/images/IMG/right_2017_04_10_00_18_52_492.jpg,0,0,0,21.15892
/Users/kchandra/Desktop/images/IMG/center_2017_04_10_00_18_52_617.jpg,/Users/kchandra/Desktop/images/IMG/left_2017_04_10_00_18_52_617.jpg,/Users/kchandra/Desktop/images/IMG/right_2017_04_10_00_18_52_617.jpg,0,0,0,20.90267
/Users/kchandra/Desktop/images/IMG/center_2017_04_10_00_18_52_727.jpg,/Users/kchandra/Desktop/images/IMG/left_2017_04_10_00_18_52_727.jpg,/Users/kchandra/Desktop/images/IMG/right_2017_04_10_00_18_52_727.jpg,0,0,0,20.69149
/Users/kchandra/Desktop/images/IMG/center_2017_04_10_00_18_52_846.jpg,/Users/kchandra/Desktop/images/IMG/left_2017_04_10_00_18_52_846.jpg,/Users/kchandra/Desktop/images/IMG/right_2017_04_10_00_18_52_846.jpg,0,0,0,20.44086
/Users/kchandra/Desktop/images/IMG/center_2017_04_10_00_18_52_965.jpg,/Users/kchandra/Desktop/images/IMG/left_2017_04_10_00_18_52_965.jpg,/Users/kchandra/Desktop/images/IMG/right_2017_04_10_00_18_52_965.jpg,0,0,0,20.19325
/Users/kchandra/Desktop/images/IMG/center_2017_04_10_00_18_53_074.jpg,/Users/kchandra/Desktop/images/IMG/left_2017_04_10_00_18_53_074.jpg,/Users/kchandra/Desktop/images/IMG/right_2017_04_10_00_18_53_074.jpg,0,0,0,19.94863
/Users/kchandra/Desktop/images/IMG/center_2017_04_10_00_18_53_187.jpg,/Users/kchandra/Desktop/images/IMG/left_2017_04_10_00_18_53_187.jpg,/Users/kchandra/Desktop/images/IMG/right_2017_04_10_00_18_53_187.jpg,0,0.344727,0,19.99364
/Users/kchandra/Desktop/images/IMG/center_2017_04_10_00_18_53_316.jpg,/Users/kchandra/Desktop/images/IMG/left_2017_04_10_00_18_53_316.jpg,/Users/kchandra/Desktop/images/IMG/right_2017_04_10_00_18_53_316.jpg,0,0.725307,0,20.77348
/Users/kchandra/Desktop/images/IMG/center_2017_04_10_00_18_53_429.jpg,/Users/kchandra/Desktop/images/IMG/left_2017_04_10_00_18_53_429.jpg,/Users/kchandra/Desktop/images/IMG/right_2017_04_10_00_18_53_429.jpg,0,1,0,21.63317
/Users/kchandra/Desktop/images/IMG/center_2017_04_10_00_18_53_540.jpg,/Users/kchandra/Desktop/images/IMG/left_2017_04_10_00_18_53_540.jpg,/Users/kchandra/Desktop/images/IMG/right_2017_04_10_00_18_53_540.jpg,0,1,0,22.82977
/Users/kchandra/Desktop/images/IMG/center_2017_04_10_00_18_53_612.jpg,/Users/kchandra/Desktop/images/IMG/left_2017_04_10_00_18_53_612.jpg,/Users/kchandra/Desktop/images/IMG/right_2017_04_10_00_18_53_612.jpg,0,1,0,23.61712
